"","id","Description","Keys","Keys (macOS)","Context","Category","Modifiers"
"","102403","font-emphasize-position:after;","""femp:a""","""femp:a""","Emmet","CSS Font","Text Snippet"
"","102404","font-emphasize-style:;","""fems""","""fems""","Emmet","CSS Font","Text Snippet"
"","102405","font-emphasize-style:none;","""fems:n""","""fems:n""","Emmet","CSS Font","Text Snippet"
"","102406","font-emphasize-style:accent;","""fems:ac""","""fems:ac""","Emmet","CSS Font","Text Snippet"
"","102407","font-emphasize-style:dot;","""fems:dt""","""fems:dt""","Emmet","CSS Font","Text Snippet"
"","102408","font-emphasize-style:circle;","""fems:c""","""fems:c""","Emmet","CSS Font","Text Snippet"
"","102409","font-emphasize-style:disc;","""fems:ds""","""fems:ds""","Emmet","CSS Font","Text Snippet"
"","102410","font-smooth:;","""fsm""","""fsm""","Emmet","CSS Font","Text Snippet"
"","102411","font-smooth:auto;","""fsm:a""","""fsm:a""","Emmet","CSS Font","Text Snippet"
"","102412","font-smooth:never;","""fsm:n""","""fsm:n""","Emmet","CSS Font","Text Snippet"
"","102413","font-smooth:always;","""fsm:aw""","""fsm:aw""","Emmet","CSS Font","Text Snippet"
"","102414","font-stretch:;","""fst""","""fst""","Emmet","CSS Font","Text Snippet"
"","102415","font-stretch:normal;","""fst:n""","""fst:n""","Emmet","CSS Font","Text Snippet"
"","102416","font-stretch:ultra-condensed;","""fst:uc""","""fst:uc""","Emmet","CSS Font","Text Snippet"
"","102417","font-stretch:extra-condensed;","""fst:ec""","""fst:ec""","Emmet","CSS Font","Text Snippet"
"","102418","font-stretch:condensed;","""fst:c""","""fst:c""","Emmet","CSS Font","Text Snippet"
"","102419","font-stretch:semi-condensed;","""fst:sc""","""fst:sc""","Emmet","CSS Font","Text Snippet"
"","102420","font-stretch:semi-expanded;","""fst:se""","""fst:se""","Emmet","CSS Font","Text Snippet"
"","102421","font-stretch:expanded;","""fst:e""","""fst:e""","Emmet","CSS Font","Text Snippet"
"","102422","font-stretch:extra-expanded;","""fst:ee""","""fst:ee""","Emmet","CSS Font","Text Snippet"
"","102423","font-stretch:ultra-expanded;","""fst:ue""","""fst:ue""","Emmet","CSS Font","Text Snippet"
"","102424","vertical-align:top;","""va""","""va""","Emmet","CSS Text","Text Snippet"
"","102425","vertical-align:super;","""va:sup""","""va:sup""","Emmet","CSS Text","Text Snippet"
"","102426","vertical-align:top;","""va:t""","""va:t""","Emmet","CSS Text","Text Snippet"
"","102427","vertical-align:text-top;","""va:tt""","""va:tt""","Emmet","CSS Text","Text Snippet"
"","102428","vertical-align:middle;","""va:m""","""va:m""","Emmet","CSS Text","Text Snippet"
"","102429","vertical-align:baseline;","""va:bl""","""va:bl""","Emmet","CSS Text","Text Snippet"
"","102430","vertical-align:bottom;","""va:b""","""va:b""","Emmet","CSS Text","Text Snippet"
"","102431","vertical-align:text-bottom;","""va:tb""","""va:tb""","Emmet","CSS Text","Text Snippet"
"","102432","vertical-align:sub;","""va:sub""","""va:sub""","Emmet","CSS Text","Text Snippet"
"","102433","text-align:left;","""ta""","""ta""","Emmet","CSS Text","Text Snippet"
"","102434","text-align:left;","""ta:l""","""ta:l""","Emmet","CSS Text","Text Snippet"
"","102435","text-align:center;","""ta:c""","""ta:c""","Emmet","CSS Text","Text Snippet"
"","102436","text-align:right;","""ta:r""","""ta:r""","Emmet","CSS Text","Text Snippet"
"","102437","text-align:justify;","""ta:j""","""ta:j""","Emmet","CSS Text","Text Snippet"
